"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"IN018103100","PATIALA, IN","2016-06-22",,,"82","99",
"IN018103100","PATIALA, IN","2016-06-23",,,"90",,"80"
"IN018103100","PATIALA, IN","2016-06-24",,,"93",,"84"
"IN018103100","PATIALA, IN","2016-06-25",,,"92","103","85"
"IN018103100","PATIALA, IN","2016-06-26",,,"92","101","83"
"IN018103100","PATIALA, IN","2016-06-27",,,"88","100","84"
"IN018103100","PATIALA, IN","2016-06-28","0.75",,"86","94","77"
"IN018103100","PATIALA, IN","2016-06-29","0.00",,"92",,"83"
"IN018103100","PATIALA, IN","2016-06-30",,,"92","99",
"IN018103100","PATIALA, IN","2016-07-01","0.00",,"89","100",
"IN018103100","PATIALA, IN","2016-07-02","2.05",,"78","97","77"
"IN018103100","PATIALA, IN","2016-07-03","0.51",,"82","88","77"
"IN018103100","PATIALA, IN","2016-07-04","0.02",,"88",,"80"
"IN018103100","PATIALA, IN","2016-07-05","0.00",,"90","97",
"IN018103100","PATIALA, IN","2016-07-06","0.04",,"85","98","77"
"IN018103100","PATIALA, IN","2016-07-07","0.01",,"90",,"82"
"IN018103100","PATIALA, IN","2016-07-08","0.00",,"91",,
"IN018103100","PATIALA, IN","2016-07-09",,,"85","101",
"IN018103100","PATIALA, IN","2016-07-10",,,"90",,"81"
"IN018103100","PATIALA, IN","2016-07-11",,,"88","98","85"
"IN018103100","PATIALA, IN","2016-07-12",,,"89","93","83"
"IN018103100","PATIALA, IN","2016-07-13",,,"91",,"83"
"IN018103100","PATIALA, IN","2016-07-14",,,"84","97",
"IN018103100","PATIALA, IN","2016-07-15",,,"84",,
"IN018103100","PATIALA, IN","2016-07-16",,,"82","93","79"
"IN018103100","PATIALA, IN","2016-07-17","0.00",,"80","87",
"IN018103100","PATIALA, IN","2016-07-18","0.24",,"85",,"77"
"IN018103100","PATIALA, IN","2016-07-19","0.00",,"88",,"80"
"IN018103100","PATIALA, IN","2016-07-20",,,"90",,"83"
"IN018103100","PATIALA, IN","2016-07-21",,,"90",,
"IN018103100","PATIALA, IN","2016-07-22",,,"89","100","82"
"IN018103100","PATIALA, IN","2016-07-23","0.31",,"81","97","74"
"IN018103100","PATIALA, IN","2016-07-24","0.28",,"85",,"80"
"IN018103100","PATIALA, IN","2016-07-25","0.79",,"89",,"83"
"IN018103100","PATIALA, IN","2016-07-26","0.00",,"87","97",
"IN018103100","PATIALA, IN","2016-07-27",,,"83","94","80"
"IN018103100","PATIALA, IN","2016-07-28",,,"84","88","81"
"IN018103100","PATIALA, IN","2016-07-29",,,"83","88",
"IN018103100","PATIALA, IN","2016-07-30",,,"84",,"79"
"IN018103100","PATIALA, IN","2016-07-31",,,"85","94","81"
"IN018103100","PATIALA, IN","2016-08-01",,,"84","94","79"
"IN018103100","PATIALA, IN","2016-08-02",,,"84",,
"IN018103100","PATIALA, IN","2016-08-03",,,"89",,"79"
"IN018103100","PATIALA, IN","2016-08-04",,,"90","96","84"
"IN018103100","PATIALA, IN","2016-08-05",,,"87","96",
"IN018103100","PATIALA, IN","2016-08-06",,,"80","96",
"IN018103100","PATIALA, IN","2016-08-07",,,"83","88","76"
"IN018103100","PATIALA, IN","2016-08-08","0.12",,"84",,"77"
"IN018103100","PATIALA, IN","2016-08-09","0.00",,"87",,"82"
"IN018103100","PATIALA, IN","2016-08-10","2.01",,"81","94","76"
"IN018103100","PATIALA, IN","2016-08-11","0.47",,"82",,
"IN018103100","PATIALA, IN","2016-08-12","0.08",,"82","87","78"
"IN018103100","PATIALA, IN","2016-08-13","0.00",,"86",,"79"
"IN018103100","PATIALA, IN","2016-08-14",,,"84","94","81"
"IN018103100","PATIALA, IN","2016-08-15",,,"86",,"78"
"IN018103100","PATIALA, IN","2016-08-16",,,"87",,"82"
"IN018103100","PATIALA, IN","2016-08-17",,,"85","96","80"
"IN018103100","PATIALA, IN","2016-08-18",,,"87",,"80"
"IN018103100","PATIALA, IN","2016-08-19",,,"89","98","83"
"IN018103100","PATIALA, IN","2016-08-20",,,"82","98",
"IN018103100","PATIALA, IN","2016-08-21",,,"87",,
"IN018103100","PATIALA, IN","2016-08-22","0.00",,"83","95","77"
"IN018103100","PATIALA, IN","2016-08-23","0.16",,"85","94","78"
"IN018103100","PATIALA, IN","2016-08-24","0.04",,"82","92",
"IN018103100","PATIALA, IN","2016-08-25","0.16",,"87",,"78"
"IN018103100","PATIALA, IN","2016-08-26","0.00",,"86",,
"IN018103100","PATIALA, IN","2016-08-27","0.31",,"83","97",
"IN018103100","PATIALA, IN","2016-08-28","0.01",,"86",,"77"
"IN018103100","PATIALA, IN","2016-08-29","0.12",,"79","96","77"
"IN018103100","PATIALA, IN","2016-08-30","0.20",,"84",,"76"
"IN018103100","PATIALA, IN","2016-08-31","0.20",,"82","92","75"
"IN018103100","PATIALA, IN","2016-09-01","0.00",,"81","90",
"IN018103100","PATIALA, IN","2016-09-02","0.63",,"83",,"75"
"IN018103100","PATIALA, IN","2016-09-03","0.00",,"84","92","77"
"IN018103100","PATIALA, IN","2016-09-04",,,"86","93","79"
"IN018103100","PATIALA, IN","2016-09-05",,,"86","95","80"
"IN018103100","PATIALA, IN","2016-09-06",,,"86","94","80"
"IN018103100","PATIALA, IN","2016-09-07",,,"86","94","79"
"IN018103100","PATIALA, IN","2016-09-08",,,"87","94","80"
"IN018103100","PATIALA, IN","2016-09-09",,,"87","95","80"
"IN018103100","PATIALA, IN","2016-09-10",,,"86",,"80"
"IN018103100","PATIALA, IN","2016-09-11",,,"86","95","80"
"IN018103100","PATIALA, IN","2016-09-12",,,"86","94","80"
"IN018103100","PATIALA, IN","2016-09-13",,,"84","94",
"IN018103100","PATIALA, IN","2016-09-14",,,"84","94","76"
"IN018103100","PATIALA, IN","2016-09-15",,,"85",,"75"
"IN018103100","PATIALA, IN","2016-09-16",,,"85","95","76"
"IN018103100","PATIALA, IN","2016-09-17",,,"86","95","79"
"IN018103100","PATIALA, IN","2016-09-18",,,"87","94","79"
"IN018103100","PATIALA, IN","2016-09-19",,,"86","95","81"
"IN018103100","PATIALA, IN","2016-09-20",,,"86","95","80"
"IN018103100","PATIALA, IN","2016-09-21",,,"86","93","81"
"IN018103100","PATIALA, IN","2016-09-22",,,"79","93","74"
"IN018103100","PATIALA, IN","2016-09-23",,,"81",,
"IN018103100","PATIALA, IN","2016-09-24",,,"83","92","75"
"IN018103100","PATIALA, IN","2016-09-25",,,"84","92","76"
"IN018103100","PATIALA, IN","2016-09-26",,,"82","92","77"
"IN018103100","PATIALA, IN","2016-09-27",,,"84","93","76"
"IN018103100","PATIALA, IN","2016-09-28",,,"85","93","77"
"IN018103100","PATIALA, IN","2016-09-29",,,"84","93","78"
"IN018103100","PATIALA, IN","2016-09-30",,,"85",,
"IN018103100","PATIALA, IN","2016-10-01",,,"86","94","77"
"IN018103100","PATIALA, IN","2016-10-02",,,"86","93","80"
"IN018103100","PATIALA, IN","2016-10-03",,,"87","94","80"
"IN018103100","PATIALA, IN","2016-10-04",,,"85","96",
"IN018103100","PATIALA, IN","2016-10-05",,,"82","93",
"IN018103100","PATIALA, IN","2016-10-06",,,"82","93","72"
"IN018103100","PATIALA, IN","2016-10-07",,,"82","94","74"
"IN018103100","PATIALA, IN","2016-10-08",,,"82",,"72"
"IN018103100","PATIALA, IN","2016-10-09",,,"82",,"71"
"IN018103100","PATIALA, IN","2016-10-10",,,"81","95","72"
"IN018103100","PATIALA, IN","2016-10-11",,,"80","93","69"
"IN018103100","PATIALA, IN","2016-10-12",,,"80","92","69"
"IN018103100","PATIALA, IN","2016-10-13",,,"79","93","67"
"IN018103100","PATIALA, IN","2016-10-14",,,"78","94","66"
"IN018103100","PATIALA, IN","2016-10-15",,,"79","94","67"
"IN018103100","PATIALA, IN","2016-10-16",,,"78","94","65"
"IN018103100","PATIALA, IN","2016-10-17",,,"78","94","64"
"IN018103100","PATIALA, IN","2016-10-18",,,"78","92","65"
"IN018103100","PATIALA, IN","2016-10-19",,,"76","93","64"
"IN018103100","PATIALA, IN","2016-10-20",,,"77","92","65"
"IN018103100","PATIALA, IN","2016-10-21",,,"75","94","65"
"IN018103100","PATIALA, IN","2016-10-22",,,"76","93","65"
"IN018103100","PATIALA, IN","2016-10-23",,,"77","92","65"
"IN018103100","PATIALA, IN","2016-10-24",,,"76","91","64"
"IN018103100","PATIALA, IN","2016-10-25",,,"73","91","64"
"IN018103100","PATIALA, IN","2016-10-26",,,"74","91","59"
"IN018103100","PATIALA, IN","2016-10-27",,,"74","91","61"
"IN018103100","PATIALA, IN","2016-10-28",,,"73","89","60"
"IN018103100","PATIALA, IN","2016-10-29",,,"72","89","62"
"IN018103100","PATIALA, IN","2016-10-30",,,"70","87","60"
"IN018103100","PATIALA, IN","2016-10-31",,,"69",,"58"
"IN018103100","PATIALA, IN","2016-11-01",,,"70","86","58"
"IN018103100","PATIALA, IN","2016-11-02",,,"70","87","59"
"IN018103100","PATIALA, IN","2016-11-03",,,"71",,"58"
"IN018103100","PATIALA, IN","2016-11-04",,,"71","89","58"
"IN018103100","PATIALA, IN","2016-11-05",,,"71","87","58"
"IN018103100","PATIALA, IN","2016-11-06",,,"68","83","56"
"IN018103100","PATIALA, IN","2016-11-07",,,"69","84","55"
"IN018103100","PATIALA, IN","2016-11-08",,,"70",,"58"
"IN018103100","PATIALA, IN","2016-11-09",,,"69",,"54"
"IN018103100","PATIALA, IN","2016-11-10",,,"66","89","52"
"IN018103100","PATIALA, IN","2016-11-11",,,"68","84","55"
"IN018103100","PATIALA, IN","2016-11-12",,,"70","83","57"
"IN018103100","PATIALA, IN","2016-11-13","0.00",,"69","84",
"IN018103100","PATIALA, IN","2016-11-14",,,"66","85","54"
"IN018103100","PATIALA, IN","2016-11-15",,,"65","84","52"
"IN018103100","PATIALA, IN","2016-11-16",,,"67","82","54"
"IN018103100","PATIALA, IN","2016-11-17",,,"68","81","56"
"IN018103100","PATIALA, IN","2016-11-18",,,"65","83","54"
"IN018103100","PATIALA, IN","2016-11-19",,,"63","81","49"
"IN018103100","PATIALA, IN","2016-11-20",,,"65","81","54"
"IN018103100","PATIALA, IN","2016-11-21",,,"65",,"52"
"IN018103100","PATIALA, IN","2016-11-22",,,"68","85","53"
"IN018103100","PATIALA, IN","2016-11-23",,,"69","86","57"
"IN018103100","PATIALA, IN","2016-11-24",,,"68","83","58"
"IN018103100","PATIALA, IN","2016-11-25",,,"69",,"55"
"IN018103100","PATIALA, IN","2016-11-26",,,"68","84","60"
"IN018103100","PATIALA, IN","2016-11-27",,,"68","85","58"
"IN018103100","PATIALA, IN","2016-11-28",,,"65","83",
"IN018103100","PATIALA, IN","2016-11-29",,,"62","82","50"
"IN018103100","PATIALA, IN","2016-11-30",,,"64","78","53"
"IN018103100","PATIALA, IN","2016-12-01",,,"65","78","53"
"IN018103100","PATIALA, IN","2016-12-02",,,"59","79","54"
"IN018103100","PATIALA, IN","2016-12-03",,,"60","76","49"
"IN018103100","PATIALA, IN","2016-12-04",,,"60","77","47"
"IN018103100","PATIALA, IN","2016-12-05",,,"61","76","50"
"IN018103100","PATIALA, IN","2016-12-06",,,"62","77","50"
"IN018103100","PATIALA, IN","2016-12-07",,,"57","78","49"
"IN018103100","PATIALA, IN","2016-12-08",,,"55","68","50"
"IN018103100","PATIALA, IN","2016-12-09",,,"57",,"48"
"IN018103100","PATIALA, IN","2016-12-10",,,"60","72","53"
"IN018103100","PATIALA, IN","2016-12-11","0.00",,"61",,"54"
"IN018103100","PATIALA, IN","2016-12-12",,,"58","76","53"
"IN018103100","PATIALA, IN","2016-12-13",,,"58","71","51"
"IN018103100","PATIALA, IN","2016-12-14",,,"59",,
"IN018103100","PATIALA, IN","2016-12-15",,,"57","71",
"IN018103100","PATIALA, IN","2016-12-16",,,"55","72","44"
"IN018103100","PATIALA, IN","2016-12-17",,,"55","71","44"
"IN018103100","PATIALA, IN","2016-12-18",,,"57",,"46"
"IN018103100","PATIALA, IN","2016-12-19",,,"60","74","48"
"IN018103100","PATIALA, IN","2016-12-20",,,"61","74","51"
"IN018103100","PATIALA, IN","2016-12-21",,,"60","74","47"
"IN018103100","PATIALA, IN","2016-12-22",,,"57","75","44"
"IN018103100","PATIALA, IN","2016-12-23",,,"58",,"46"
"IN018103100","PATIALA, IN","2016-12-24",,,"59","75","45"
"IN018103100","PATIALA, IN","2016-12-25",,,"58","73",
"IN018103100","PATIALA, IN","2016-12-26",,,"57",,"49"
"IN018103100","PATIALA, IN","2016-12-27",,,"57",,"46"
"IN018103100","PATIALA, IN","2016-12-28",,,"58","74","46"
"IN018103100","PATIALA, IN","2016-12-29",,,"57","73","50"
"IN018103100","PATIALA, IN","2016-12-30",,,"57",,"47"
"IN018103100","PATIALA, IN","2016-12-31",,,"58","72","47"
"IN018103100","PATIALA, IN","2017-01-01",,,"60","70","49"
"IN018103100","PATIALA, IN","2017-01-02",,,"60","75","48"
"IN018103100","PATIALA, IN","2017-01-03",,,"59","76","48"
"IN018103100","PATIALA, IN","2017-01-04",,,"58","73","45"
"IN018103100","PATIALA, IN","2017-01-05",,,"59","72","48"
"IN018103100","PATIALA, IN","2017-01-06",,,"59","75","52"
"IN018103100","PATIALA, IN","2017-01-07","0.71",,"53","67",
"IN018103100","PATIALA, IN","2017-01-08","0.01",,"54",,"47"
"IN018103100","PATIALA, IN","2017-01-09","0.00",,"52",,"41"
"IN018103100","PATIALA, IN","2017-01-10",,,"49","67","41"
"IN018103100","PATIALA, IN","2017-01-11",,,"48","62","37"
"IN018103100","PATIALA, IN","2017-01-12",,,"50",,"38"
"IN018103100","PATIALA, IN","2017-01-13",,,"50",,"38"
"IN018103100","PATIALA, IN","2017-01-14",,,"52","66","42"
"IN018103100","PATIALA, IN","2017-01-15",,,"57",,"43"
"IN018103100","PATIALA, IN","2017-01-16","0.08",,"53","68",
"IN018103100","PATIALA, IN","2017-01-17","0.00",,"48","61",
"IN018103100","PATIALA, IN","2017-01-18",,,"48",,"39"
"IN018103100","PATIALA, IN","2017-01-19",,,"51",,"40"
"IN018103100","PATIALA, IN","2017-01-20",,,"53",,"42"
"IN018103100","PATIALA, IN","2017-01-21",,,"55","67","45"
"IN018103100","PATIALA, IN","2017-01-22","0.16",,"59",,"48"
"IN018103100","PATIALA, IN","2017-01-23","0.00",,"59","73","48"
"IN018103100","PATIALA, IN","2017-01-24",,,"59","73","48"
"IN018103100","PATIALA, IN","2017-01-25",,,"63",,"53"
"IN018103100","PATIALA, IN","2017-01-26","0.51",,"57","72",
"IN018103100","PATIALA, IN","2017-01-27","1.30",,"58",,"53"
"IN018103100","PATIALA, IN","2017-01-28","0.02",,"56","65","49"
"IN018103100","PATIALA, IN","2017-01-29","0.00",,"58",,
"IN018103100","PATIALA, IN","2017-01-30",,,"57","70","47"
"IN018103100","PATIALA, IN","2017-01-31",,,"57","70","47"
"IN018103100","PATIALA, IN","2017-02-01",,,"58",,"49"
"IN018103100","PATIALA, IN","2017-02-02",,,"57","71","47"
"IN018103100","PATIALA, IN","2017-02-03",,,"57",,"48"
"IN018103100","PATIALA, IN","2017-02-04",,,"62","72","51"
"IN018103100","PATIALA, IN","2017-02-05","0.08",,"63","71",
"IN018103100","PATIALA, IN","2017-02-06","0.00",,"59","71",
"IN018103100","PATIALA, IN","2017-02-07",,,"58","73","47"
"IN018103100","PATIALA, IN","2017-02-08",,,"57","70",
"IN018103100","PATIALA, IN","2017-02-09",,,"56","70","42"
"IN018103100","PATIALA, IN","2017-02-10",,,"59","70","48"
"IN018103100","PATIALA, IN","2017-02-11",,,"58","72","45"
"IN018103100","PATIALA, IN","2017-02-12",,,"58","74","45"
"IN018103100","PATIALA, IN","2017-02-13",,,"61","74","47"
"IN018103100","PATIALA, IN","2017-02-14",,,"62","75","49"
"IN018103100","PATIALA, IN","2017-02-15",,,"64",,"50"
"IN018103100","PATIALA, IN","2017-02-16",,,"67",,"57"
"IN018103100","PATIALA, IN","2017-02-17",,,"68",,"56"
"IN018103100","PATIALA, IN","2017-02-18",,,"69",,"56"
"IN018103100","PATIALA, IN","2017-02-19",,,"68","83","60"
"IN018103100","PATIALA, IN","2017-02-20",,,"69","81","58"
"IN018103100","PATIALA, IN","2017-02-21",,,"65","82",
"IN018103100","PATIALA, IN","2017-02-22",,,"63","76","49"
"IN018103100","PATIALA, IN","2017-02-23",,,"62","78","49"
"IN018103100","PATIALA, IN","2017-02-24",,,"62","76","51"
"IN018103100","PATIALA, IN","2017-02-25",,,"64",,"50"
"IN018103100","PATIALA, IN","2017-02-26",,,"65","79","51"
"IN018103100","PATIALA, IN","2017-02-27",,,"65","81","53"
"IN018103100","PATIALA, IN","2017-02-28",,,"66","82","52"
"IN018103100","PATIALA, IN","2017-03-01",,,"68","81","54"
"IN018103100","PATIALA, IN","2017-03-02",,,"65","81","53"
"IN018103100","PATIALA, IN","2017-03-03",,,"65","80","52"
"IN018103100","PATIALA, IN","2017-03-04",,,"65","79","53"
"IN018103100","PATIALA, IN","2017-03-05",,,"65","79","51"
"IN018103100","PATIALA, IN","2017-03-06",,,"66","80","53"
"IN018103100","PATIALA, IN","2017-03-07",,,"67","81","54"
"IN018103100","PATIALA, IN","2017-03-08","0.24",,"63","81",
"IN018103100","PATIALA, IN","2017-03-09","0.04",,"61","76","52"
"IN018103100","PATIALA, IN","2017-03-10","0.02",,"60","75",
"IN018103100","PATIALA, IN","2017-03-11","0.91",,"59","74","49"
"IN018103100","PATIALA, IN","2017-03-12","0.00",,"58","72","47"
"IN018103100","PATIALA, IN","2017-03-13",,,"60","72","45"
"IN018103100","PATIALA, IN","2017-03-14",,,"63",,"46"
"IN018103100","PATIALA, IN","2017-03-15",,,"64",,"49"
"IN018103100","PATIALA, IN","2017-03-16","0.00",,"64","80","53"
"IN018103100","PATIALA, IN","2017-03-17",,,"66",,"52"
"IN018103100","PATIALA, IN","2017-03-18",,,"68",,"54"
"IN018103100","PATIALA, IN","2017-03-19",,,"69","83","54"
"IN018103100","PATIALA, IN","2017-03-20",,,"72","83","59"
"IN018103100","PATIALA, IN","2017-03-21",,,"76",,"62"
"IN018103100","PATIALA, IN","2017-03-22",,,"77",,"62"
"IN018103100","PATIALA, IN","2017-03-23",,,"77","91","65"
"IN018103100","PATIALA, IN","2017-03-24",,,"76","91","65"
"IN018103100","PATIALA, IN","2017-03-25",,,"77","92","63"
"IN018103100","PATIALA, IN","2017-03-26",,,"78",,"63"
"IN018103100","PATIALA, IN","2017-03-27",,,"81",,"67"
"IN018103100","PATIALA, IN","2017-03-28",,,"83",,"68"
"IN018103100","PATIALA, IN","2017-03-29",,,"82","98","69"
"IN018103100","PATIALA, IN","2017-03-30",,,"83","99","71"
"IN018103100","PATIALA, IN","2017-03-31",,,"84",,"68"
"IN018103100","PATIALA, IN","2017-04-01",,,"84","100","69"
"IN018103100","PATIALA, IN","2017-04-02",,,"83","101","68"
"IN018103100","PATIALA, IN","2017-04-03",,,"85","100","71"
"IN018103100","PATIALA, IN","2017-04-04","0.00",,"79","100",
"IN018103100","PATIALA, IN","2017-04-05","0.04",,"71","92",
"IN018103100","PATIALA, IN","2017-04-06","0.75",,"80",,"65"
"IN018103100","PATIALA, IN","2017-04-07","0.00",,"76","93",
"IN018103100","PATIALA, IN","2017-04-08",,,"75","92","58"
"IN018103100","PATIALA, IN","2017-04-09",,,"73","92","60"
"IN018103100","PATIALA, IN","2017-04-10",,,"75",,"59"
"IN018103100","PATIALA, IN","2017-04-11",,,"80",,"61"
"IN018103100","PATIALA, IN","2017-04-12",,,"83",,"66"
"IN018103100","PATIALA, IN","2017-04-13",,,"84","101","63"
"IN018103100","PATIALA, IN","2017-04-14",,,"85","103","67"
"IN018103100","PATIALA, IN","2017-04-15",,,"87","105","67"
"IN018103100","PATIALA, IN","2017-04-16",,,"87","105","72"
"IN018103100","PATIALA, IN","2017-04-17",,,"88","105",
"IN018103100","PATIALA, IN","2017-04-18",,,"90",,"74"
"IN018103100","PATIALA, IN","2017-04-22","0.08",,"83","105","76"
"IN018103100","PATIALA, IN","2017-04-23","0.00",,"87","102",
"IN018103100","PATIALA, IN","2017-04-24","0.04",,"85","103","69"
"IN018103100","PATIALA, IN","2017-04-25","0.00",,"85","99","70"
"IN018103100","PATIALA, IN","2017-04-26",,,"86","99","70"
"IN018103100","PATIALA, IN","2017-04-27","0.00",,"86","100","74"
"IN018103100","PATIALA, IN","2017-04-28",,,"87",,"72"
"IN018103100","PATIALA, IN","2017-04-29",,,"88","103",
"IN018103100","PATIALA, IN","2017-04-30","0.35",,"82","102","70"
"IN018103100","PATIALA, IN","2017-05-01","0.00",,"85",,"67"
"IN018103100","PATIALA, IN","2017-05-02",,,"89",,"70"
"IN018103100","PATIALA, IN","2017-05-03",,,"85","103",
"IN018103100","PATIALA, IN","2017-05-04",,,"86",,"74"
"IN018103100","PATIALA, IN","2017-05-05",,,"89",,"73"
"IN018103100","PATIALA, IN","2017-05-06",,,"92",,"75"
"IN018103100","PATIALA, IN","2017-05-07",,,"94",,"78"
"IN018103100","PATIALA, IN","2017-05-08",,,"93","110","79"
"IN018103100","PATIALA, IN","2017-05-09",,,"90","109","83"
"IN018103100","PATIALA, IN","2017-05-10",,,"89","101","82"
"IN018103100","PATIALA, IN","2017-05-11",,,"92",,"80"
"IN018103100","PATIALA, IN","2017-05-12",,,"92","104","81"
"IN018103100","PATIALA, IN","2017-05-13",,,"93","106","79"
"IN018103100","PATIALA, IN","2017-05-14",,,"94","108","80"
"IN018103100","PATIALA, IN","2017-05-15",,,"96","108","81"
"IN018103100","PATIALA, IN","2017-05-16",,,"90","110",
"IN018103100","PATIALA, IN","2017-05-17",,,"86","106",
"IN018103100","PATIALA, IN","2017-05-18",,,"90",,"77"
"IN018103100","PATIALA, IN","2017-05-19",,,"93",,"78"
"IN018103100","PATIALA, IN","2017-05-20",,,"91","104","83"
"IN018103100","PATIALA, IN","2017-05-21",,,"87","105",
"IN018103100","PATIALA, IN","2017-05-22",,,"87","97","76"
"IN018103100","PATIALA, IN","2017-05-23",,,"90",,"77"
"IN018103100","PATIALA, IN","2017-05-24",,,"93",,"78"
"IN018103100","PATIALA, IN","2017-05-25",,,"95",,"81"
"IN018103100","PATIALA, IN","2017-05-26",,,"95",,"84"
"IN018103100","PATIALA, IN","2017-05-27",,,"90","111","78"
"IN018103100","PATIALA, IN","2017-05-28",,,"90","103","82"
"IN018103100","PATIALA, IN","2017-05-29","0.00",,"84","100","78"
"IN018103100","PATIALA, IN","2017-05-30",,,"91",,"76"
"IN018103100","PATIALA, IN","2017-05-31",,,"83","103","72"
"IN018103100","PATIALA, IN","2017-06-01",,,"91",,
"IN018103100","PATIALA, IN","2017-06-02",,,"93",,"77"
"IN018103100","PATIALA, IN","2017-06-03",,,"98",,"82"
"IN018103100","PATIALA, IN","2017-06-04",,,"102",,"85"
"IN018103100","PATIALA, IN","2017-06-05",,,"103","115","90"
"IN018103100","PATIALA, IN","2017-06-06",,,"98","113",
"IN018103100","PATIALA, IN","2017-06-07","1.18",,"80","109","70"
"IN018103100","PATIALA, IN","2017-06-08","0.00",,"84","92","78"
"IN018103100","PATIALA, IN","2017-06-09",,,"86",,"77"
"IN018103100","PATIALA, IN","2017-06-10",,,"86",,
"IN018103100","PATIALA, IN","2017-06-11","0.04",,"88","103","74"
"IN018103100","PATIALA, IN","2017-06-12","0.02",,"92",,"78"
"IN018103100","PATIALA, IN","2017-06-13","0.00",,"92",,"80"
"IN018103100","PATIALA, IN","2017-06-14",,,"94",,"79"
"IN018103100","PATIALA, IN","2017-06-15",,,"92","108",
"IN018103100","PATIALA, IN","2017-06-16","0.03",,"88","103","80"
"IN018103100","PATIALA, IN","2017-06-17","0.00",,"88","99","80"
"IN018103100","PATIALA, IN","2017-06-18",,,"92",,"81"
